74,4,270.555,152.155,196.960,275.979,0.86930,-1.0,-1.0,-1.0
75,4,269.816,142.017,194.870,286.364,0.91351,-1.0,-1.0,-1.0
76,4,270.599,127.612,186.631,293.485,0.94489,-1.0,-1.0,-1.0
77,4,270.563,117.105,183.933,290.411,0.94343,-1.0,-1.0,-1.0
78,4,270.082,102.699,177.473,282.947,0.93464,-1.0,-1.0,-1.0
79,4,269.784,93.515,174.586,276.137,0.93787,-1.0,-1.0,-1.0
80,4,268.675,85.113,172.435,270.584,0.91435,-1.0,-1.0,-1.0
81,4,269.128,71.249,167.151,263.397,0.88511,-1.0,-1.0,-1.0
82,4,270.442,62.466,163.399,257.225,0.94370,-1.0,-1.0,-1.0
83,4,269.081,49.919,161.001,250.057,0.93490,-1.0,-1.0,-1.0
84,4,269.641,41.203,158.115,246.714,0.93888,-1.0,-1.0,-1.0
85,4,269.510,32.881,156.456,242.028,0.95293,-1.0,-1.0,-1.0
86,4,269.957,21.847,151.832,233.757,0.94958,-1.0,-1.0,-1.0
87,4,270.488,13.497,149.589,229.920,0.94110,-1.0,-1.0,-1.0
88,4,271.749,3.320,145.425,221.487,0.92743,-1.0,-1.0,-1.0
89,4,273.935,1.983,141.686,212.694,0.93082,-1.0,-1.0,-1.0
90,4,273.126,2.504,141.451,201.226,0.94776,-1.0,-1.0,-1.0
91,4,273.191,1.157,138.540,185.335,0.94867,-1.0,-1.0,-1.0
92,4,273.725,0.850,136.145,176.214,0.96057,-1.0,-1.0,-1.0
93,4,279.540,0.807,128.033,160.179,0.94790,-1.0,-1.0,-1.0
94,4,281.426,1.170,125.021,148.803,0.91935,-1.0,-1.0,-1.0
95,4,281.300,1.115,124.194,139.670,0.87203,-1.0,-1.0,-1.0
96,4,282.027,1.161,120.995,125.179,0.91329,-1.0,-1.0,-1.0
97,4,282.479,0.915,119.436,116.308,0.89830,-1.0,-1.0,-1.0
98,4,282.044,1.728,119.055,101.256,0.86816,-1.0,-1.0,-1.0
99,4,283.507,1.269,116.958,93.129,0.63210,-1.0,-1.0,-1.0
100,4,282.662,1.421,116.191,83.825,0.49497,-1.0,-1.0,-1.0
101,4,283.366,1.597,115.148,70.094,0.42956,-1.0,-1.0,-1.0
103,4,286.062,2.002,109.868,49.969,0.48012,-1.0,-1.0,-1.0
188,7,146.842,1.284,118.015,74.326,0.46702,-1.0,-1.0,-1.0
189,7,145.789,1.254,118.358,88.816,0.51975,-1.0,-1.0,-1.0
190,7,143.838,1.626,121.361,99.104,0.50565,-1.0,-1.0,-1.0
194,7,131.522,1.267,136.668,153.168,0.77776,-1.0,-1.0,-1.0
195,7,130.232,1.904,136.531,162.914,0.53173,-1.0,-1.0,-1.0
199,8,316.127,244.868,178.839,184.435,0.71117,-1.0,-1.0,-1.0
200,8,316.324,233.207,178.067,196.369,0.83016,-1.0,-1.0,-1.0
201,8,316.234,216.921,179.217,211.556,0.64953,-1.0,-1.0,-1.0
202,8,315.935,204.819,178.676,223.814,0.35411,-1.0,-1.0,-1.0
203,8,316.108,193.167,177.458,235.545,0.34798,-1.0,-1.0,-1.0
204,8,315.775,178.015,174.159,249.915,0.71342,-1.0,-1.0,-1.0
205,8,315.741,167.497,173.315,260.320,0.66170,-1.0,-1.0,-1.0
206,8,315.051,150.951,171.244,276.381,0.87114,-1.0,-1.0,-1.0
207,7,88.894,60.760,164.444,306.876,0.91853,-1.0,-1.0,-1.0
207,8,315.256,142.205,169.456,286.038,0.89389,-1.0,-1.0,-1.0
208,8,315.281,132.480,167.144,291.877,0.94507,-1.0,-1.0,-1.0
208,7,85.172,71.086,167.245,314.769,0.92671,-1.0,-1.0,-1.0
209,7,80.824,88.081,170.008,323.364,0.92719,-1.0,-1.0,-1.0
209,8,314.119,115.964,165.435,290.437,0.92509,-1.0,-1.0,-1.0
210,7,77.557,98.806,171.713,327.186,0.92733,-1.0,-1.0,-1.0
210,8,314.080,107.226,163.428,283.968,0.89485,-1.0,-1.0,-1.0
211,8,314.111,94.169,159.712,274.887,0.92627,-1.0,-1.0,-1.0
211,7,75.908,115.942,171.891,311.178,0.89993,-1.0,-1.0,-1.0
212,8,312.797,85.015,159.522,269.463,0.93935,-1.0,-1.0,-1.0
212,7,72.671,128.820,174.228,299.275,0.90430,-1.0,-1.0,-1.0
213,7,72.098,139.588,172.925,287.449,0.92198,-1.0,-1.0,-1.0
213,8,312.149,74.332,158.127,263.837,0.89007,-1.0,-1.0,-1.0
214,7,75.801,159.055,165.586,265.314,0.86967,-1.0,-1.0,-1.0
214,8,311.415,61.593,156.461,256.132,0.85129,-1.0,-1.0,-1.0
215,7,71.745,170.525,170.389,257.565,0.91365,-1.0,-1.0,-1.0
215,8,310.466,53.384,155.557,248.428,0.87922,-1.0,-1.0,-1.0
216,7,58.747,183.754,185.507,245.264,0.86971,-1.0,-1.0,-1.0
216,8,310.100,45.054,153.566,246.030,0.78719,-1.0,-1.0,-1.0
217,7,61.579,204.865,181.392,222.919,0.86960,-1.0,-1.0,-1.0
217,8,309.497,32.546,151.700,238.923,0.70941,-1.0,-1.0,-1.0
218,8,309.783,25.656,149.891,232.159,0.87389,-1.0,-1.0,-1.0
218,7,62.785,216.815,175.966,212.732,0.76394,-1.0,-1.0,-1.0
219,7,63.981,237.816,173.916,191.054,0.62143,-1.0,-1.0,-1.0
219,8,307.571,14.116,148.917,225.319,0.56559,-1.0,-1.0,-1.0
220,8,307.452,4.821,147.174,222.933,0.65653,-1.0,-1.0,-1.0
220,7,62.676,252.522,175.284,176.925,0.65017,-1.0,-1.0,-1.0
221,8,306.898,2.474,145.148,214.502,0.46867,-1.0,-1.0,-1.0
221,7,63.575,266.100,173.883,163.359,0.27249,-1.0,-1.0,-1.0
222,8,306.580,1.652,142.158,199.690,0.57976,-1.0,-1.0,-1.0
222,7,64.369,287.434,172.098,142.428,0.33679,-1.0,-1.0,-1.0
223,7,64.645,302.388,171.435,127.674,0.55465,-1.0,-1.0,-1.0
223,8,304.766,0.652,142.409,189.479,0.32232,-1.0,-1.0,-1.0
224,8,305.434,1.149,139.040,175.482,0.85540,-1.0,-1.0,-1.0
224,7,64.575,323.861,169.771,106.727,0.37432,-1.0,-1.0,-1.0
225,8,308.180,1.055,134.720,163.616,0.89820,-1.0,-1.0,-1.0
226,8,308.896,1.149,132.284,154.160,0.80830,-1.0,-1.0,-1.0
227,8,308.031,1.284,130.184,138.239,0.92750,-1.0,-1.0,-1.0
228,8,307.580,1.118,129.293,128.271,0.93644,-1.0,-1.0,-1.0
229,8,307.192,1.148,126.461,115.774,0.31425,-1.0,-1.0,-1.0
230,8,308.198,1.997,123.271,104.454,0.35894,-1.0,-1.0,-1.0
231,8,307.915,1.277,122.586,96.518,0.85582,-1.0,-1.0,-1.0
232,8,307.933,2.646,119.345,81.516,0.39244,-1.0,-1.0,-1.0
233,8,304.940,1.734,120.896,73.153,0.43603,-1.0,-1.0,-1.0
235,8,306.099,2.487,112.789,50.999,0.46033,-1.0,-1.0,-1.0
325,12,163.509,0.866,161.953,171.095,0.75931,-1.0,-1.0,-1.0
326,12,159.845,1.011,164.067,188.502,0.89196,-1.0,-1.0,-1.0
327,12,155.013,0.911,168.083,218.120,0.84020,-1.0,-1.0,-1.0
328,12,149.949,0.866,169.358,236.338,0.93541,-1.0,-1.0,-1.0
329,12,147.228,1.742,171.275,255.938,0.63809,-1.0,-1.0,-1.0
330,12,141.869,2.800,173.395,286.170,0.64689,-1.0,-1.0,-1.0
331,12,137.581,14.948,175.767,295.428,0.61944,-1.0,-1.0,-1.0
332,12,132.571,33.929,178.459,310.835,0.81516,-1.0,-1.0,-1.0
333,12,129.054,50.456,180.148,321.091,0.86891,-1.0,-1.0,-1.0
334,12,125.267,63.472,182.314,331.434,0.89979,-1.0,-1.0,-1.0
335,12,120.328,89.687,186.516,336.661,0.54237,-1.0,-1.0,-1.0
336,12,115.733,104.724,189.704,323.662,0.67653,-1.0,-1.0,-1.0
337,12,111.168,128.642,193.999,300.215,0.79534,-1.0,-1.0,-1.0
338,12,110.367,146.170,194.314,282.498,0.89149,-1.0,-1.0,-1.0
339,12,115.492,165.484,188.239,260.921,0.69703,-1.0,-1.0,-1.0
340,12,105.901,192.787,196.328,235.173,0.83855,-1.0,-1.0,-1.0
341,12,101.158,213.110,199.501,216.237,0.68842,-1.0,-1.0,-1.0
342,12,111.598,244.461,187.201,185.401,0.42588,-1.0,-1.0,-1.0
344,12,114.572,289.096,181.799,140.355,0.42159,-1.0,-1.0,-1.0
345,12,111.697,323.183,185.212,107.891,0.48612,-1.0,-1.0,-1.0
346,12,112.198,345.861,184.271,84.352,0.71424,-1.0,-1.0,-1.0
